id,Title,Score,Days,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes
27,5-toubun no Hanayome,9.0,25.0,7.03,0.0,104.0,0.0,0.0,0.0,104.0,0.0,1512.0
28,5-toubun no Hanayome,9.0,20.2,7.31,10.0,51.0,0.0,2.0,4.0,67.0,0.0,1296.0
29,5-toubun no Hanayome,9.0,55.9,7.32,3.0,142.0,0.0,0.0,0.0,145.0,0.0,3374.0
30,5-toubun no Hanayome,9.0,51.4,6.77,6.0,170.0,0.0,8.0,2.0,186.0,0.0,3153.0
31,5-toubun no Hanayome,9.0,163.3,6.46,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9938.0
32,5-toubun no Hanayome,9.0,18.8,7.63,9.0,74.0,0.0,1.0,58.0,142.0,0.0,1208.0
33,5-toubun no Hanayome,9.0,44.9,7.95,4.0,88.0,4.0,3.0,0.0,99.0,0.0,2679.0
34,5-toubun no Hanayome,9.0,59.3,7.83,7.0,87.0,1.0,3.0,40.0,138.0,0.0,3654.0
35,5-toubun no Hanayome,9.0,4.2,10.0,2.0,20.0,0.0,0.0,0.0,22.0,0.0,250.0
36,5-toubun no Hanayome,9.0,89.6,6.56,1.0,225.0,4.0,11.0,19.0,260.0,0.0,5537.0
37,5-toubun no Hanayome,9.0,68.4,6.17,8.0,72.0,2.0,4.0,5.0,91.0,0.0,4217.0
38,5-toubun no Hanayome,9.0,28.2,6.9,1.0,169.0,0.0,4.0,14.0,188.0,1.0,1847.0
0,Nichijou,7.0,263.3,6.66,20.0,1042.0,38.0,31.0,116.0,1247.0,0.0,16467.0
1,Nichijou,7.0,0.8,9.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0
2,Nichijou,7.0,15.0,7.4,1.0,58.0,2.0,4.0,3.0,68.0,0.0,884.0
3,Nichijou,7.0,19.0,8.43,6.0,1.0,7.0,0.0,106.0,120.0,0.0,1223.0
4,Nichijou,7.0,69.7,7.39,10.0,182.0,2.0,8.0,0.0,202.0,0.0,4205.0
5,Nichijou,7.0,26.9,7.0,0.0,83.0,10.0,2.0,0.0,95.0,0.0,1647.0
6,Nichijou,7.0,58.0,8.26,279.0,5.0,0.0,0.0,0.0,284.0,0.0,3664.0
7,Nichijou,7.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
8,Nichijou,7.0,70.4,7.61,3.0,243.0,2.0,3.0,10.0,261.0,29.0,4268.0
9,Nichijou,7.0,2.1,8.56,2.0,6.0,0.0,1.0,0.0,9.0,0.0,129.0
10,Nichijou,7.0,65.2,7.89,7.0,141.0,4.0,10.0,15.0,177.0,0.0,3981.0
11,Nichijou,7.0,29.2,7.78,6.0,64.0,5.0,2.0,81.0,158.0,0.0,1810.0
12,Nichijou,7.0,6.2,8.72,1.0,17.0,0.0,0.0,0.0,18.0,0.0,369.0
13,Nichijou,7.0,92.9,7.33,12.0,241.0,2.0,0.0,85.0,340.0,0.0,5555.0
14,Nichijou,7.0,2.5,8.36,2.0,10.0,0.0,0.0,0.0,12.0,0.0,131.0
15,Nichijou,7.0,61.9,7.58,7.0,505.0,19.0,5.0,657.0,1193.0,2.0,3319.0
0,Youjo Senki,8.0,12.3,9.41,1.0,52.0,0.0,0.0,10.0,63.0,0.0,753.0
1,Youjo Senki,8.0,49.9,8.66,0.0,187.0,6.0,2.0,22.0,217.0,0.0,3028.0
2,Youjo Senki,8.0,28.9,7.87,10.0,109.0,4.0,0.0,16.0,139.0,0.0,1731.0
3,Youjo Senki,8.0,79.4,8.2,2.0,227.0,25.0,2.0,366.0,622.0,10.0,4823.0
4,Youjo Senki,8.0,62.6,9.08,2.0,96.0,1.0,0.0,1.0,100.0,0.0,3767.0
5,Youjo Senki,8.0,263.3,6.66,20.0,1042.0,38.0,31.0,116.0,1247.0,0.0,16467.0
6,Youjo Senki,8.0,49.8,7.87,7.0,129.0,17.0,18.0,94.0,265.0,0.0,2946.0
7,Youjo Senki,8.0,48.2,8.07,0.0,109.0,2.0,8.0,14.0,133.0,52.0,2797.0
8,Youjo Senki,8.0,88.5,8.34,3.0,165.0,0.0,0.0,45.0,213.0,0.0,5235.0
9,Youjo Senki,8.0,15.0,7.4,1.0,58.0,2.0,4.0,3.0,68.0,0.0,884.0
10,Youjo Senki,8.0,153.6,7.25,27.0,558.0,12.0,7.0,47.0,651.0,3.0,9130.0
11,Youjo Senki,8.0,28.6,9.77,2.0,101.0,6.0,4.0,11.0,124.0,0.0,1793.0
12,Youjo Senki,8.0,48.0,6.46,0.0,186.0,0.0,23.0,12.0,221.0,0.0,2848.0
13,Youjo Senki,8.0,143.7,7.76,25.0,308.0,2.0,28.0,28.0,391.0,0.0,8530.0
14,Youjo Senki,8.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
15,Youjo Senki,8.0,2.1,7.85,4.0,5.0,1.0,3.0,63.0,76.0,0.0,123.0
16,Youjo Senki,8.0,55.9,7.32,3.0,142.0,0.0,0.0,0.0,145.0,0.0,3374.0
17,Youjo Senki,8.0,46.3,7.35,8.0,172.0,4.0,1.0,16.0,201.0,0.0,2919.0
18,Youjo Senki,8.0,31.8,7.68,1.0,81.0,0.0,2.0,0.0,84.0,2.0,1899.0
19,Youjo Senki,8.0,49.9,7.26,2.0,76.0,0.0,0.0,0.0,78.0,0.0,3090.0
20,Youjo Senki,8.0,66.9,6.91,1.0,119.0,1.0,20.0,8.0,149.0,0.0,4039.0
21,Youjo Senki,8.0,4.4,9.5,1.0,5.0,0.0,0.0,0.0,6.0,0.0,259.0
22,Youjo Senki,8.0,33.4,8.73,21.0,117.0,4.0,8.0,28.0,178.0,0.0,2163.0
23,Youjo Senki,8.0,40.6,8.36,4.0,170.0,9.0,4.0,273.0,460.0,0.0,2378.0
24,Youjo Senki,8.0,6.7,7.86,1.0,34.0,2.0,0.0,0.0,37.0,0.0,393.0
25,Youjo Senki,8.0,132.5,7.15,7.0,148.0,4.0,4.0,0.0,163.0,21.0,8009.0
26,Youjo Senki,8.0,69.0,6.34,1.0,287.0,0.0,0.0,90.0,378.0,0.0,4191.0
0,Yuri!!! on Ice,7.0,32.6,7.81,12.0,100.0,4.0,2.0,11.0,129.0,0.0,2013.0
1,Yuri!!! on Ice,7.0,31.6,7.95,5.0,58.0,7.0,0.0,4.0,74.0,0.0,1873.0
2,Yuri!!! on Ice,7.0,25.1,8.39,7.0,16.0,14.0,0.0,18.0,55.0,0.0,1493.0
3,Yuri!!! on Ice,7.0,3.2,7.62,1.0,10.0,0.0,2.0,1.0,14.0,0.0,190.0
4,Yuri!!! on Ice,7.0,3.6,8.04,5.0,18.0,0.0,2.0,37.0,62.0,0.0,286.0
5,Yuri!!! on Ice,7.0,124.6,8.37,7.0,361.0,55.0,32.0,67.0,522.0,0.0,7532.0
6,Yuri!!! on Ice,7.0,92.6,8.64,290.0,418.0,56.0,16.0,627.0,1407.0,0.0,5820.0
7,Yuri!!! on Ice,7.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
8,Yuri!!! on Ice,7.0,14.4,8.42,0.0,36.0,0.0,0.0,0.0,36.0,0.0,858.0
9,Yuri!!! on Ice,7.0,44.3,7.91,4.0,115.0,6.0,16.0,188.0,329.0,75.0,2424.0
10,Yuri!!! on Ice,7.0,30.4,8.69,3.0,49.0,6.0,0.0,4.0,62.0,0.0,1882.0
11,Yuri!!! on Ice,7.0,41.2,8.54,1.0,151.0,7.0,1.0,112.0,272.0,0.0,2390.0
12,Yuri!!! on Ice,7.0,42.0,8.04,3.0,97.0,13.0,3.0,15.0,131.0,0.0,2503.0
13,Yuri!!! on Ice,7.0,15.8,6.71,3.0,46.0,0.0,10.0,0.0,59.0,5.0,1034.0
14,Yuri!!! on Ice,7.0,89.6,6.56,1.0,225.0,4.0,11.0,19.0,260.0,0.0,5537.0
15,Yuri!!! on Ice,7.0,18.8,7.63,9.0,74.0,0.0,1.0,58.0,142.0,0.0,1208.0
16,Yuri!!! on Ice,7.0,38.5,7.05,15.0,43.0,0.0,4.0,1.0,63.0,0.0,2321.0
17,Yuri!!! on Ice,7.0,52.3,8.06,6.0,62.0,0.0,2.0,30.0,100.0,0.0,3139.0
18,Yuri!!! on Ice,7.0,21.1,9.19,6.0,37.0,0.0,2.0,7.0,52.0,0.0,1255.0
19,Yuri!!! on Ice,7.0,4.8,8.7,2.0,22.0,1.0,0.0,3.0,28.0,0.0,294.0
20,Yuri!!! on Ice,7.0,19.4,6.77,6.0,86.0,0.0,0.0,0.0,92.0,0.0,1113.0
21,Yuri!!! on Ice,7.0,0.0,9.23,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
22,Yuri!!! on Ice,7.0,91.3,7.21,5.0,268.0,33.0,7.0,46.0,359.0,0.0,5437.0
23,Yuri!!! on Ice,7.0,29.8,9.77,2.0,94.0,18.0,0.0,41.0,155.0,0.0,1770.0
24,Yuri!!! on Ice,7.0,37.7,9.4,1.0,132.0,3.0,1.0,10.0,147.0,0.0,2243.0
25,Yuri!!! on Ice,7.0,34.7,8.35,3.0,83.0,0.0,0.0,27.0,113.0,0.0,2062.0
26,Yuri!!! on Ice,7.0,4.1,9.14,10.0,14.0,0.0,0.0,2.0,26.0,0.0,240.0
27,Yuri!!! on Ice,7.0,15.0,8.42,5.0,28.0,3.0,2.0,34.0,72.0,0.0,885.0
28,Yuri!!! on Ice,7.0,4.5,7.22,3.0,18.0,2.0,4.0,6.0,33.0,0.0,340.0
29,Yuri!!! on Ice,7.0,7.4,8.0,2.0,31.0,2.0,0.0,186.0,221.0,0.0,440.0
0,Mahoutsukai no Yome,10.0,1.3,10.0,2.0,7.0,0.0,0.0,1.0,10.0,0.0,79.0
1,Mahoutsukai no Yome,10.0,64.5,7.87,9.0,214.0,30.0,9.0,56.0,318.0,5.0,3884.0
2,Mahoutsukai no Yome,10.0,38.5,7.96,5.0,126.0,0.0,1.0,0.0,132.0,0.0,2233.0
3,Mahoutsukai no Yome,10.0,103.4,7.02,18.0,219.0,0.0,12.0,86.0,335.0,0.0,6244.0
4,Mahoutsukai no Yome,10.0,140.8,6.92,4.0,290.0,1.0,3.0,59.0,357.0,0.0,8522.0
5,Mahoutsukai no Yome,10.0,75.6,6.91,11.0,493.0,10.0,0.0,61.0,575.0,0.0,5336.0
6,Mahoutsukai no Yome,10.0,16.1,5.76,21.0,92.0,0.0,0.0,59.0,172.0,0.0,937.0
7,Mahoutsukai no Yome,10.0,53.0,7.63,30.0,310.0,9.0,11.0,469.0,829.0,0.0,3097.0
8,Mahoutsukai no Yome,10.0,60.8,8.55,11.0,257.0,10.0,3.0,112.0,393.0,0.0,3616.0
9,Mahoutsukai no Yome,10.0,52.3,8.47,4.0,113.0,78.0,21.0,24.0,240.0,15.0,3004.0
10,Mahoutsukai no Yome,10.0,120.1,9.66,2.0,236.0,83.0,9.0,303.0,633.0,0.0,7102.0
11,Mahoutsukai no Yome,10.0,70.4,7.61,3.0,243.0,2.0,3.0,10.0,261.0,29.0,4268.0
12,Mahoutsukai no Yome,10.0,68.8,7.88,35.0,301.0,15.0,1.0,120.0,472.0,11.0,4256.0
13,Mahoutsukai no Yome,10.0,69.2,7.07,27.0,259.0,7.0,16.0,55.0,364.0,0.0,4141.0
14,Mahoutsukai no Yome,10.0,87.2,7.74,17.0,294.0,10.0,2.0,59.0,382.0,6.0,5361.0
15,Mahoutsukai no Yome,10.0,5.3,9.74,1.0,24.0,0.0,0.0,20.0,45.0,0.0,308.0
16,Mahoutsukai no Yome,10.0,21.5,7.55,0.0,52.0,0.0,0.0,0.0,52.0,0.0,1302.0
17,Mahoutsukai no Yome,10.0,40.9,8.31,5.0,94.0,1.0,1.0,63.0,164.0,0.0,2444.0
18,Mahoutsukai no Yome,10.0,20.2,7.84,4.0,75.0,5.0,7.0,182.0,273.0,0.0,1259.0
19,Mahoutsukai no Yome,10.0,52.3,8.06,6.0,62.0,0.0,2.0,30.0,100.0,0.0,3139.0
20,Mahoutsukai no Yome,10.0,64.4,8.15,9.0,230.0,0.0,0.0,42.0,281.0,0.0,3807.0
21,Mahoutsukai no Yome,10.0,37.1,8.53,17.0,135.0,0.0,1.0,18.0,171.0,0.0,2242.0
0,Kimi no Suizou wo Tabetai,9.0,57.6,7.73,8.0,163.0,4.0,25.0,90.0,290.0,0.0,3453.0
1,Kimi no Suizou wo Tabetai,9.0,82.1,8.24,2.0,118.0,0.0,0.0,0.0,120.0,0.0,5204.0
2,Kimi no Suizou wo Tabetai,9.0,9.6,9.31,0.0,60.0,0.0,1.0,0.0,61.0,0.0,518.0
3,Kimi no Suizou wo Tabetai,9.0,149.6,6.9,0.0,474.0,26.0,105.0,253.0,858.0,0.0,9191.0
4,Kimi no Suizou wo Tabetai,9.0,54.3,8.41,9.0,82.0,0.0,3.0,43.0,137.0,1.0,3246.0
5,Kimi no Suizou wo Tabetai,9.0,45.5,5.78,0.0,104.0,0.0,0.0,157.0,261.0,0.0,2765.0
6,Kimi no Suizou wo Tabetai,9.0,37.2,7.59,10.0,85.0,3.0,63.0,16.0,177.0,2.0,2227.0
7,Kimi no Suizou wo Tabetai,9.0,68.9,8.11,49.0,225.0,0.0,0.0,16.0,290.0,0.0,4071.0
8,Kimi no Suizou wo Tabetai,9.0,14.0,7.96,14.0,47.0,3.0,1.0,48.0,113.0,0.0,799.0
9,Kimi no Suizou wo Tabetai,9.0,24.5,9.35,15.0,124.0,0.0,0.0,252.0,391.0,0.0,1458.0
10,Kimi no Suizou wo Tabetai,9.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
11,Kimi no Suizou wo Tabetai,9.0,70.4,7.61,3.0,243.0,2.0,3.0,10.0,261.0,29.0,4268.0
12,Kimi no Suizou wo Tabetai,9.0,1.5,8.38,1.0,7.0,0.0,0.0,1.0,9.0,0.0,80.0
13,Kimi no Suizou wo Tabetai,9.0,18.4,8.07,7.0,25.0,0.0,0.0,2.0,34.0,0.0,1105.0
14,Kimi no Suizou wo Tabetai,9.0,52.1,7.33,3.0,152.0,2.0,16.0,10.0,183.0,38.0,3162.0
15,Kimi no Suizou wo Tabetai,9.0,33.1,6.12,6.0,72.0,23.0,14.0,23.0,138.0,0.0,1988.0
16,Kimi no Suizou wo Tabetai,9.0,19.5,8.17,0.0,30.0,0.0,0.0,1.0,31.0,0.0,1185.0
17,Kimi no Suizou wo Tabetai,9.0,61.7,8.59,96.0,145.0,4.0,4.0,33.0,282.0,0.0,3796.0
18,Kimi no Suizou wo Tabetai,9.0,13.5,7.94,1.0,34.0,0.0,1.0,1.0,37.0,0.0,792.0
19,Kimi no Suizou wo Tabetai,9.0,109.6,7.64,10.0,182.0,6.0,1.0,0.0,199.0,0.0,6394.0
20,Kimi no Suizou wo Tabetai,9.0,28.5,8.02,3.0,43.0,1.0,0.0,0.0,47.0,0.0,1714.0
21,Kimi no Suizou wo Tabetai,9.0,42.0,8.04,3.0,97.0,13.0,3.0,15.0,131.0,0.0,2503.0
22,Kimi no Suizou wo Tabetai,9.0,50.1,8.6,3.0,97.0,0.0,0.0,2.0,102.0,0.0,2999.0
23,Kimi no Suizou wo Tabetai,9.0,163.3,6.46,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9938.0
24,Kimi no Suizou wo Tabetai,9.0,65.0,8.02,7.0,54.0,0.0,0.0,0.0,61.0,0.0,3897.0
25,Kimi no Suizou wo Tabetai,9.0,71.3,8.22,4.0,324.0,4.0,12.0,55.0,399.0,0.0,4321.0
26,Kimi no Suizou wo Tabetai,9.0,74.5,7.12,4.0,303.0,3.0,12.0,20.0,342.0,0.0,4490.0
27,Kimi no Suizou wo Tabetai,9.0,699.4,6.43,12.0,2448.0,8.0,90.0,44.0,2602.0,10.0,42377.0
28,Kimi no Suizou wo Tabetai,9.0,47.0,7.69,3.0,151.0,6.0,12.0,26.0,198.0,0.0,2899.0
29,Kimi no Suizou wo Tabetai,9.0,9.9,8.98,2.0,40.0,0.0,3.0,20.0,65.0,0.0,563.0
30,Kimi no Suizou wo Tabetai,9.0,63.1,10.0,36.0,250.0,0.0,0.0,118.0,404.0,0.0,3757.0
31,Kimi no Suizou wo Tabetai,9.0,33.8,9.19,4.0,53.0,0.0,0.0,0.0,57.0,0.0,2027.0
32,Kimi no Suizou wo Tabetai,9.0,11.4,7.05,7.0,84.0,0.0,0.0,37.0,128.0,0.0,717.0
33,Kimi no Suizou wo Tabetai,9.0,6.2,8.9,5.0,20.0,0.0,0.0,7.0,32.0,0.0,357.0
0,Haikyuu!! To the Top,7.0,35.4,7.09,0.0,55.0,0.0,10.0,0.0,65.0,0.0,2150.0
1,Haikyuu!! To the Top,7.0,82.1,8.24,2.0,118.0,0.0,0.0,0.0,120.0,0.0,5204.0
2,Haikyuu!! To the Top,7.0,25.5,8.06,1.0,47.0,0.0,0.0,3.0,51.0,0.0,1553.0
3,Haikyuu!! To the Top,7.0,49.3,7.21,0.0,145.0,1.0,0.0,1.0,147.0,9.0,2964.0
4,Haikyuu!! To the Top,7.0,54.1,7.71,1.0,73.0,0.0,0.0,0.0,74.0,0.0,3259.0
5,Haikyuu!! To the Top,7.0,263.3,6.66,20.0,1042.0,38.0,31.0,116.0,1247.0,0.0,16467.0
6,Haikyuu!! To the Top,7.0,55.5,7.53,10.0,75.0,0.0,1.0,1.0,87.0,0.0,3398.0
7,Haikyuu!! To the Top,7.0,85.0,8.92,7.0,135.0,5.0,0.0,53.0,200.0,0.0,5076.0
8,Haikyuu!! To the Top,7.0,48.5,9.0,0.0,105.0,1.0,1.0,5.0,112.0,0.0,2903.0
9,Haikyuu!! To the Top,7.0,82.2,6.67,3.0,325.0,0.0,82.0,61.0,471.0,0.0,4922.0
10,Haikyuu!! To the Top,7.0,18.4,7.76,3.0,39.0,0.0,1.0,0.0,43.0,0.0,1165.0
11,Haikyuu!! To the Top,7.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
12,Haikyuu!! To the Top,7.0,70.4,7.61,3.0,243.0,2.0,3.0,10.0,261.0,29.0,4268.0
13,Haikyuu!! To the Top,7.0,7.4,7.67,5.0,29.0,1.0,0.0,3.0,38.0,0.0,460.0
14,Haikyuu!! To the Top,7.0,44.3,8.31,3.0,44.0,0.0,0.0,17.0,64.0,0.0,2669.0
15,Haikyuu!! To the Top,7.0,37.1,8.06,5.0,58.0,2.0,1.0,7.0,73.0,0.0,2220.0
16,Haikyuu!! To the Top,7.0,19.5,7.41,1.0,66.0,0.0,0.0,6.0,73.0,0.0,1123.0
17,Haikyuu!! To the Top,7.0,15.8,6.71,3.0,46.0,0.0,10.0,0.0,59.0,5.0,1034.0
18,Haikyuu!! To the Top,7.0,54.1,8.3,5.0,216.0,15.0,0.0,81.0,317.0,0.0,3315.0
19,Haikyuu!! To the Top,7.0,32.5,8.87,0.0,73.0,2.0,2.0,2.0,79.0,0.0,1953.0
20,Haikyuu!! To the Top,7.0,65.1,7.07,3.0,137.0,0.0,0.0,0.0,140.0,0.0,3843.0
21,Haikyuu!! To the Top,7.0,68.4,6.17,8.0,72.0,2.0,4.0,5.0,91.0,0.0,4217.0
22,Haikyuu!! To the Top,7.0,65.7,9.69,3.0,67.0,0.0,0.0,12.0,82.0,0.0,3945.0
23,Haikyuu!! To the Top,7.0,21.1,9.19,6.0,37.0,0.0,2.0,7.0,52.0,0.0,1255.0
24,Haikyuu!! To the Top,7.0,4.8,8.7,2.0,22.0,1.0,0.0,3.0,28.0,0.0,294.0
25,Haikyuu!! To the Top,7.0,79.3,8.59,2.0,125.0,0.0,7.0,69.0,203.0,0.0,4844.0
26,Haikyuu!! To the Top,7.0,89.6,8.9,43.0,254.0,0.0,0.0,0.0,297.0,0.0,5322.0
27,Haikyuu!! To the Top,7.0,89.6,6.56,1.0,225.0,4.0,11.0,19.0,260.0,0.0,5537.0
0,Btooom!,8.0,263.3,6.66,20.0,1042.0,38.0,31.0,116.0,1247.0,0.0,16467.0
1,Btooom!,8.0,28.9,8.02,10.0,56.0,0.0,0.0,16.0,82.0,0.0,1772.0
2,Btooom!,8.0,162.3,7.05,3.0,625.0,0.0,50.0,184.0,862.0,0.0,9963.0
3,Btooom!,8.0,1.8,8.29,0.0,7.0,0.0,0.0,0.0,7.0,0.0,108.0
4,Btooom!,8.0,32.2,8.13,1.0,72.0,0.0,1.0,44.0,118.0,0.0,1913.0
5,Btooom!,8.0,21.9,8.23,0.0,43.0,0.0,0.0,78.0,121.0,0.0,1304.0
6,Btooom!,8.0,113.2,8.18,5.0,252.0,0.0,8.0,67.0,332.0,0.0,6882.0
7,Btooom!,8.0,6.5,10.0,32.0,28.0,0.0,0.0,2.0,62.0,0.0,389.0
8,Btooom!,8.0,221.4,6.82,6.0,717.0,7.0,10.0,303.0,1043.0,0.0,14092.0
9,Btooom!,8.0,45.4,6.4,1.0,82.0,2.0,4.0,5.0,94.0,0.0,2734.0
10,Btooom!,8.0,31.7,7.93,0.0,58.0,0.0,5.0,0.0,63.0,0.0,1871.0
11,Btooom!,8.0,31.3,7.35,1.0,87.0,0.0,10.0,0.0,98.0,0.0,1877.0
12,Btooom!,8.0,89.6,8.9,43.0,254.0,0.0,0.0,0.0,297.0,0.0,5322.0
13,Btooom!,8.0,19.0,7.62,3.0,53.0,0.0,1.0,5.0,62.0,0.0,1146.0
14,Btooom!,8.0,52.7,7.64,4.0,244.0,0.0,16.0,480.0,744.0,0.0,3208.0
15,Btooom!,8.0,22.5,7.19,0.0,72.0,0.0,2.0,28.0,102.0,0.0,1293.0
16,Btooom!,8.0,11.4,7.05,7.0,84.0,0.0,0.0,37.0,128.0,0.0,717.0
17,Btooom!,8.0,42.7,7.26,6.0,188.0,0.0,2.0,242.0,438.0,3.0,2546.0
18,Btooom!,8.0,67.4,6.99,36.0,138.0,0.0,3.0,1.0,178.0,0.0,4035.0
19,Btooom!,8.0,28.1,8.43,0.0,65.0,0.0,0.0,0.0,65.0,0.0,1676.0
20,Btooom!,8.0,101.4,7.27,0.0,288.0,0.0,0.0,1.0,289.0,0.0,6142.0
21,Btooom!,8.0,49.9,6.77,5.0,171.0,0.0,25.0,114.0,315.0,0.0,2975.0
22,Btooom!,8.0,449.1,7.33,39.0,1494.0,19.0,42.0,134.0,1728.0,82.0,28162.0
23,Btooom!,8.0,141.5,7.22,4.0,295.0,3.0,3.0,210.0,515.0,0.0,8502.0
24,Btooom!,8.0,54.6,8.94,5.0,57.0,0.0,0.0,318.0,380.0,0.0,3402.0
25,Btooom!,8.0,47.2,7.47,6.0,77.0,1.0,5.0,16.0,105.0,0.0,2803.0
26,Btooom!,8.0,85.7,6.56,0.0,167.0,6.0,4.0,33.0,210.0,0.0,5177.0
0,Kami no Tou,7.0,3.3,7.57,0.0,14.0,0.0,0.0,0.0,14.0,0.0,269.0
1,Kami no Tou,7.0,14.4,9.43,10.0,53.0,0.0,0.0,39.0,102.0,0.0,864.0
2,Kami no Tou,7.0,115.0,6.6,7.0,297.0,0.0,0.0,31.0,335.0,0.0,6943.0
3,Kami no Tou,7.0,263.3,6.66,20.0,1042.0,38.0,31.0,116.0,1247.0,0.0,16467.0
4,Kami no Tou,7.0,31.3,6.08,2.0,45.0,3.0,9.0,4.0,63.0,0.0,1856.0
5,Kami no Tou,7.0,51.5,7.31,10.0,195.0,20.0,10.0,54.0,289.0,0.0,3094.0
6,Kami no Tou,7.0,99.2,7.27,80.0,324.0,0.0,37.0,11.0,452.0,0.0,6046.0
7,Kami no Tou,7.0,83.9,9.05,4.0,151.0,0.0,0.0,285.0,440.0,0.0,5040.0
8,Kami no Tou,7.0,42.6,8.88,7.0,109.0,0.0,2.0,11.0,129.0,0.0,2592.0
9,Kami no Tou,7.0,75.1,8.49,135.0,248.0,58.0,2.0,66.0,509.0,6.0,4471.0
10,Kami no Tou,7.0,33.0,7.91,7.0,56.0,1.0,0.0,0.0,64.0,0.0,1993.0
11,Kami no Tou,7.0,58.5,9.37,5.0,216.0,0.0,1.0,14.0,236.0,0.0,3628.0
12,Kami no Tou,7.0,59.2,6.05,3.0,60.0,0.0,0.0,0.0,63.0,0.0,3568.0
13,Kami no Tou,7.0,25.6,7.92,3.0,59.0,1.0,3.0,5.0,71.0,0.0,1588.0
14,Kami no Tou,7.0,12.9,8.5,0.0,6.0,0.0,0.0,0.0,6.0,0.0,795.0
15,Kami no Tou,7.0,47.9,8.33,3.0,92.0,0.0,5.0,24.0,124.0,0.0,2878.0
16,Kami no Tou,7.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
17,Kami no Tou,7.0,19.5,7.41,1.0,66.0,0.0,0.0,6.0,73.0,0.0,1123.0
18,Kami no Tou,7.0,7.4,7.09,7.0,21.0,2.0,2.0,2.0,34.0,0.0,454.0
19,Kami no Tou,7.0,19.6,7.13,3.0,57.0,0.0,0.0,12.0,72.0,0.0,1253.0
20,Kami no Tou,7.0,91.1,8.53,28.0,323.0,29.0,16.0,375.0,771.0,0.0,5719.0
21,Kami no Tou,7.0,37.6,8.83,5.0,51.0,0.0,2.0,10.0,68.0,0.0,2279.0
22,Kami no Tou,7.0,84.7,7.13,1.0,195.0,0.0,2.0,3.0,201.0,0.0,5034.0
23,Kami no Tou,7.0,22.7,7.66,8.0,108.0,1.0,11.0,55.0,183.0,0.0,1389.0
24,Kami no Tou,7.0,42.0,8.04,3.0,97.0,13.0,3.0,15.0,131.0,0.0,2503.0
25,Kami no Tou,7.0,16.5,6.97,3.0,37.0,0.0,0.0,0.0,40.0,0.0,999.0
26,Kami no Tou,7.0,36.1,7.87,1.0,84.0,1.0,10.0,10.0,106.0,0.0,2236.0
27,Kami no Tou,7.0,25.0,7.03,0.0,104.0,0.0,0.0,0.0,104.0,0.0,1512.0
28,Kami no Tou,7.0,113.4,7.8,11.0,540.0,7.0,18.0,280.0,856.0,0.0,6794.0
29,Kami no Tou,7.0,24.0,7.1,29.0,99.0,0.0,0.0,0.0,128.0,0.0,1515.0
30,Kami no Tou,7.0,163.3,6.46,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9938.0
31,Kami no Tou,7.0,5.4,8.35,5.0,21.0,1.0,0.0,133.0,160.0,0.0,312.0
0,Kekkai Sensen,8.0,75.5,8.06,12.0,245.0,15.0,11.0,139.0,422.0,0.0,4538.0
1,Kekkai Sensen,8.0,263.3,6.66,20.0,1042.0,38.0,31.0,116.0,1247.0,0.0,16467.0
2,Kekkai Sensen,8.0,61.4,8.14,7.0,299.0,10.0,3.0,265.0,584.0,0.0,3613.0
3,Kekkai Sensen,8.0,40.3,7.14,13.0,150.0,5.0,11.0,48.0,227.0,32.0,2314.0
4,Kekkai Sensen,8.0,90.6,7.42,12.0,195.0,1.0,2.0,168.0,378.0,0.0,5428.0
5,Kekkai Sensen,8.0,64.0,7.53,8.0,114.0,1.0,16.0,38.0,177.0,0.0,3908.0
6,Kekkai Sensen,8.0,32.2,8.13,1.0,72.0,0.0,1.0,44.0,118.0,0.0,1913.0
7,Kekkai Sensen,8.0,38.4,9.89,27.0,115.0,7.0,0.0,97.0,246.0,5.0,2305.0
8,Kekkai Sensen,8.0,25.6,7.92,3.0,59.0,1.0,3.0,5.0,71.0,0.0,1588.0
9,Kekkai Sensen,8.0,35.2,7.42,0.0,111.0,4.0,3.0,6.0,124.0,0.0,2061.0
10,Kekkai Sensen,8.0,41.2,7.82,4.0,102.0,0.0,7.0,31.0,144.0,0.0,2476.0
11,Kekkai Sensen,8.0,25.0,7.51,4.0,40.0,2.0,3.0,3.0,52.0,0.0,1454.0
12,Kekkai Sensen,8.0,55.9,7.32,3.0,142.0,0.0,0.0,0.0,145.0,0.0,3374.0
